Capability ID,Area,Haskell source,Python target,User-visible behavior,Priority,State,Verification level,Known divergences,Notes
INV-WR-CSLJSON-001,Writer,src/Text/Pandoc/Writers/CslJson.hs,src/pandoc_py/writers/csljson.py,CslJson writer family mapped from Haskell reference,Medium,mapped_only,none,,Module-level inventory seed only
INV-WR-DJOT-001,Writer,src/Text/Pandoc/Writers/Djot.hs,src/pandoc_py/writers/djot.py,Djot writer family mapped from Haskell reference,Medium,mapped_only,none,,Module-level inventory seed only
INV-WR-DOCBOOK-001,Writer,src/Text/Pandoc/Writers/DocBook.hs,src/pandoc_py/writers/docbook.py,DocBook writer family mapped from Haskell reference,Medium,mapped_only,none,,Module-level inventory seed only
INV-WR-DOCX-001,Writer,src/Text/Pandoc/Writers/Docx.hs,src/pandoc_py/writers/docx.py,Docx writer family mapped from Haskell reference,High,mapped_only,none,,Module-level inventory seed only
INV-WR-DOKUWIKI-001,Writer,src/Text/Pandoc/Writers/DokuWiki.hs,src/pandoc_py/writers/dokuwiki.py,DokuWiki writer family mapped from Haskell reference,Medium,mapped_only,none,,Module-level inventory seed only
INV-WR-EPUB-001,Writer,src/Text/Pandoc/Writers/EPUB.hs,src/pandoc_py/writers/epub.py,EPUB writer family mapped from Haskell reference,Medium,mapped_only,none,,Module-level inventory seed only
INV-WR-FB2-001,Writer,src/Text/Pandoc/Writers/FB2.hs,src/pandoc_py/writers/fb2.py,FB2 writer family mapped from Haskell reference,Medium,mapped_only,none,,Module-level inventory seed only
INV-WR-GRIDTABLE-001,Writer,src/Text/Pandoc/Writers/GridTable.hs,src/pandoc_py/writers/gridtable.py,GridTable writer family mapped from Haskell reference,Medium,mapped_only,none,,Module-level inventory seed only
INV-WR-HADDOCK-001,Writer,src/Text/Pandoc/Writers/Haddock.hs,src/pandoc_py/writers/haddock.py,Haddock writer family mapped from Haskell reference,Medium,mapped_only,none,,Module-level inventory seed only
INV-WR-ICML-001,Writer,src/Text/Pandoc/Writers/ICML.hs,src/pandoc_py/writers/icml.py,ICML writer family mapped from Haskell reference,Medium,mapped_only,none,,Module-level inventory seed only
INV-WR-IPYNB-001,Writer,src/Text/Pandoc/Writers/Ipynb.hs,src/pandoc_py/writers/ipynb.py,Ipynb writer family mapped from Haskell reference,Medium,mapped_only,none,,Module-level inventory seed only
INV-WR-JATS-001,Writer,src/Text/Pandoc/Writers/JATS.hs,src/pandoc_py/writers/jats.py,JATS writer family mapped from Haskell reference,Medium,mapped_only,none,,Module-level inventory seed only
INV-WR-JIRA-001,Writer,src/Text/Pandoc/Writers/Jira.hs,src/pandoc_py/writers/jira.py,Jira writer family mapped from Haskell reference,Medium,mapped_only,none,,Module-level inventory seed only
INV-WR-LATEX-001,Writer,src/Text/Pandoc/Writers/LaTeX.hs,src/pandoc_py/writers/latex.py,LaTeX writer family mapped from Haskell reference,High,mapped_only,none,,Module-level inventory seed only
INV-WR-MAN-001,Writer,src/Text/Pandoc/Writers/Man.hs,src/pandoc_py/writers/man.py,Man writer family mapped from Haskell reference,Medium,mapped_only,none,,Module-level inventory seed only
INV-WR-MATH-001,Writer,src/Text/Pandoc/Writers/Math.hs,src/pandoc_py/writers/math.py,Math writer family mapped from Haskell reference,Medium,mapped_only,none,,Module-level inventory seed only
INV-WR-MEDIAWIKI-001,Writer,src/Text/Pandoc/Writers/MediaWiki.hs,src/pandoc_py/writers/mediawiki.py,MediaWiki writer family mapped from Haskell reference,Medium,mapped_only,none,,Module-level inventory seed only
INV-WR-MS-001,Writer,src/Text/Pandoc/Writers/Ms.hs,src/pandoc_py/writers/ms.py,Ms writer family mapped from Haskell reference,Medium,mapped_only,none,,Module-level inventory seed only
INV-WR-MUSE-001,Writer,src/Text/Pandoc/Writers/Muse.hs,src/pandoc_py/writers/muse.py,Muse writer family mapped from Haskell reference,Medium,mapped_only,none,,Module-level inventory seed only
INV-WR-ODT-001,Writer,src/Text/Pandoc/Writers/ODT.hs,src/pandoc_py/writers/odt.py,ODT writer family mapped from Haskell reference,Medium,mapped_only,none,,Module-level inventory seed only
INV-WR-OOXML-001,Writer,src/Text/Pandoc/Writers/OOXML.hs,src/pandoc_py/writers/ooxml.py,OOXML writer family mapped from Haskell reference,Medium,mapped_only,none,,Module-level inventory seed only
INV-WR-OPML-001,Writer,src/Text/Pandoc/Writers/OPML.hs,src/pandoc_py/writers/opml.py,OPML writer family mapped from Haskell reference,Medium,mapped_only,none,,Module-level inventory seed only
INV-WR-OPENDOCUMENT-001,Writer,src/Text/Pandoc/Writers/OpenDocument.hs,src/pandoc_py/writers/opendocument.py,OpenDocument writer family mapped from Haskell reference,Medium,mapped_only,none,,Module-level inventory seed only
INV-WR-ORG-001,Writer,src/Text/Pandoc/Writers/Org.hs,src/pandoc_py/writers/org.py,Org writer family mapped from Haskell reference,Medium,mapped_only,none,,Module-level inventory seed only
INV-WR-POWERPOINT-001,Writer,src/Text/Pandoc/Writers/Powerpoint.hs,src/pandoc_py/writers/powerpoint.py,Powerpoint writer family mapped from Haskell reference,Medium,mapped_only,none,,Module-level inventory seed only
INV-WR-RST-001,Writer,src/Text/Pandoc/Writers/RST.hs,src/pandoc_py/writers/rst.py,RST writer family mapped from Haskell reference,Medium,mapped_only,none,,Module-level inventory seed only
INV-WR-RTF-001,Writer,src/Text/Pandoc/Writers/RTF.hs,src/pandoc_py/writers/rtf.py,RTF writer family mapped from Haskell reference,Medium,mapped_only,none,,Module-level inventory seed only
INV-WR-ROFF-001,Writer,src/Text/Pandoc/Writers/Roff.hs,src/pandoc_py/writers/roff.py,Roff writer family mapped from Haskell reference,Medium,mapped_only,none,,Module-level inventory seed only
INV-WR-SHARED-001,Writer,src/Text/Pandoc/Writers/Shared.hs,src/pandoc_py/writers/shared.py,Shared writer family mapped from Haskell reference,Medium,mapped_only,none,,Module-level inventory seed only
INV-WR-TEI-001,Writer,src/Text/Pandoc/Writers/TEI.hs,src/pandoc_py/writers/tei.py,TEI writer family mapped from Haskell reference,Medium,mapped_only,none,,Module-level inventory seed only
INV-WR-TEXINFO-001,Writer,src/Text/Pandoc/Writers/Texinfo.hs,src/pandoc_py/writers/texinfo.py,Texinfo writer family mapped from Haskell reference,Medium,mapped_only,none,,Module-level inventory seed only
INV-WR-TEXTILE-001,Writer,src/Text/Pandoc/Writers/Textile.hs,src/pandoc_py/writers/textile.py,Textile writer family mapped from Haskell reference,Medium,mapped_only,none,,Module-level inventory seed only
INV-WR-TYPST-001,Writer,src/Text/Pandoc/Writers/Typst.hs,src/pandoc_py/writers/typst.py,Typst writer family mapped from Haskell reference,Medium,mapped_only,none,,Module-level inventory seed only
INV-WR-VIMDOC-001,Writer,src/Text/Pandoc/Writers/Vimdoc.hs,src/pandoc_py/writers/vimdoc.py,Vimdoc writer family mapped from Haskell reference,Medium,mapped_only,none,,Module-level inventory seed only
INV-WR-XML-001,Writer,src/Text/Pandoc/Writers/XML.hs,src/pandoc_py/writers/xml.py,XML writer family mapped from Haskell reference,Medium,mapped_only,none,,Module-level inventory seed only
INV-WR-XWIKI-001,Writer,src/Text/Pandoc/Writers/XWiki.hs,src/pandoc_py/writers/xwiki.py,XWiki writer family mapped from Haskell reference,Medium,mapped_only,none,,Module-level inventory seed only
INV-WR-ZIMWIKI-001,Writer,src/Text/Pandoc/Writers/ZimWiki.hs,src/pandoc_py/writers/zimwiki.py,ZimWiki writer family mapped from Haskell reference,Medium,mapped_only,none,,Module-level inventory seed only
INV-LUA-ENGINE-001,Lua,pandoc-lua-engine/src/Text/Pandoc/Lua.hs and submodules,src/pandoc_py/lua/,Lua engine and module bridge family,Medium,mapped_only,none,,Separate package root in archive
INV-SERVER-001,Server,pandoc-server/src/Text/Pandoc/Server.hs,src/pandoc_py/server/,Server entry surface,Low,mapped_only,none,,Should remain deferred behind core CLI parity
CLI-CMX-SURFACE-001,CLI,Pandoc CLI format aliases and extension surface,src/pandoc_py/cli/options.py,CLI exposes commonmark_x as a dedicated canonical input/output surface instead of collapsing it into strict commonmark,High,verified_smoke,smoke,,Dedicated unit tests cover canonicalization of commonmark_x and commonmark-x aliases to the new surface.
APP-CONVERT-CMX-001,Program/App,Current-slice app routing for commonmark_x behavior,src/pandoc_py/app.py,Unified app layer routes commonmark_x input/output alongside markdown/json/html/native/commonmark,High,verified_smoke,smoke,,"App routing now includes dedicated commonmark_x reader and writer modules plus source-aware downstream behavior for heading ids, autolinks, and standalone-image handling."
RD-CMX-CORE-001,Reader,src/Text/Pandoc/Readers/Markdown.hs,src/pandoc_py/readers/commonmark_x.py,Read the admitted CommonMark+extension slice through a dedicated commonmark_x reader surface,High,verified_smoke,smoke,,Current admitted commonmark_x reader surface delegates to the verified markdown core while preserving a dedicated source-format tag.
RD-CMX-META-001,Reader,src/Text/Pandoc/Readers/Markdown.hs ; src/Text/Pandoc/Readers/Metadata.hs,src/pandoc_py/readers/commonmark_x.py ; src/pandoc_py/readers/metadata.py,commonmark_x input admits leading YAML metadata blocks into Document.meta,High,verified_smoke,smoke,,"Verified on meta_basic through structured JSON, normalized HTML, and native round-trip rails."
RD-CMX-ATTR-001,Reader,src/Text/Pandoc/Readers/Markdown.hs,src/pandoc_py/readers/commonmark_x.py ; src/pandoc_py/parsing/common.py,"commonmark_x input admits heading, span, link, image, and fenced-code attributes from the current markdown core",High,verified_smoke,smoke,,"Verified on bracketed_span, heading_attrs, link_attrs, image_attrs_standalone, and fenced_code_attrs across JSON/HTML/native rails."
RD-CMX-AUTOLINK-001,Reader,src/Text/Pandoc/Readers/Markdown.hs,src/pandoc_py/readers/commonmark_x.py ; src/pandoc_py/writers/html.py ; src/pandoc_py/writers/native.py ; src/pandoc_py/writers/pandoc_json.py,commonmark_x input keeps generated heading identifiers while suppressing CommonMark-only autolink class injection on downstream JSON/HTML/native rails,High,verified_smoke,smoke,,Verified on atx_heading and autolink_paragraph plus dedicated unit tests.
WR-CMX-CORE-001,Writer,src/Text/Pandoc/Writers/Markdown.hs,src/pandoc_py/writers/commonmark_x.py,Write the admitted commonmark_x slice through a dedicated writer surface rather than the strict CommonMark writer,High,verified_smoke,smoke,,Writer reuses the markdown core but applies commonmark_x-specific heading-attribute spacing and standalone-image figure emission where required for oracle parity.
WR-CMX-HEADING-001,Writer,src/Text/Pandoc/Writers/Markdown.hs,src/pandoc_py/writers/commonmark_x.py,commonmark_x output preserves a separating space before heading attribute blocks for oracle-compatible reparsing,Medium,verified_smoke,smoke,,Verified on heading_attrs markdown -> commonmark_x round-trip differential rail.
WR-CMX-FIGURE-001,Writer,src/Text/Pandoc/Writers/Markdown.hs,src/pandoc_py/writers/commonmark_x.py,"Standalone image paragraphs render as HTML figure blocks on the current commonmark_x output slice, matching oracle behavior",Medium,verified_smoke,smoke,,Verified on image_attrs_standalone markdown -> commonmark_x round-trip differential rail.
VER-DIFF-CMX-JSON-001,Verification,Pandoc commonmark_x input to json,tests/differential/reports/smoke_commonmark_x,commonmark_x input route is smoke-verified on the structured JSON rail,High,verified_smoke,smoke,,10/10 curated commonmark_x-input -> JSON reports passing.
VER-DIFF-CMX-HTML-001,Verification,Pandoc commonmark_x input to html,tests/differential/reports/smoke_commonmark_x,commonmark_x input route is smoke-verified on the normalized HTML rail,High,verified_smoke,smoke,,10/10 curated commonmark_x-input -> HTML reports passing.
VER-DIFF-CMX-NATIVE-001,Verification,Pandoc commonmark_x input to native,tests/differential/reports/smoke_commonmark_x,commonmark_x input route is smoke-verified on the native round-trip rail,High,verified_smoke,smoke,,10/10 curated commonmark_x-input -> native reports passing.
VER-DIFF-CMX-OUT-001,Verification,Pandoc commonmark_x writer behavior,scripts/run_differential.py,commonmark_x output is verified by reparsing oracle and Python commonmark_x text back to JSON,High,verified_smoke,smoke,,Introduced roundtrip_commonmark_x_json comparator and verified 8 markdown -> commonmark_x reports.
VER-DIFF-CMX-SMOKE-001,Verification,Curated commonmark_x smoke corpus,tests/differential/reports/smoke_commonmark_x,Curated commonmark_x smoke corpus passes on JSON/HTML/native input rails plus markdown -> commonmark_x output rail,High,verified_smoke,smoke,,38/38 oracle-backed commonmark_x differential reports passing across 10 input fixtures on 3 rails and 8 markdown-output fixtures on the round-trip commonmark_x rail.
VER-MOD-CMX-001,Verification,src/Text/Pandoc/Readers/Markdown.hs ; src/Text/Pandoc/Writers/Markdown.hs,tests/unit/test_commonmark_x_surface.py ; tests/differential/reports/smoke_commonmark_x,The dedicated commonmark_x surface is admitted into the governed matrix with unit and oracle-backed smoke evidence,High,verified_smoke,smoke,,Evidence tranche combines 7 dedicated unit tests with 38 oracle-backed differential reports.
RD-CMX-BREADTH-BQI-001,Reader,src/Text/Pandoc/Readers/Markdown.hs,src/pandoc_py/readers/commonmark_x.py,commonmark_x input admits inline-bearing block quotes on JSON/HTML/native rails,Medium,verified_smoke,smoke,,"Verified on block_quote_inline across structured JSON, normalized HTML, native round-trip, and markdown -> commonmark_x output rails; evidence in tests/differential/reports/smoke_commonmark_x_breadth/."
RD-CMX-BREADTH-EMPH-001,Reader,src/Text/Pandoc/Readers/Markdown.hs,src/pandoc_py/readers/commonmark_x.py,commonmark_x input admits emphasis paragraphs on JSON/HTML/native rails,Medium,verified_smoke,smoke,,"Verified on emphasis_paragraph across structured JSON, normalized HTML, native round-trip, and markdown -> commonmark_x output rails; evidence in tests/differential/reports/smoke_commonmark_x_breadth/."
RD-CMX-BREADTH-STRONG-001,Reader,src/Text/Pandoc/Readers/Markdown.hs,src/pandoc_py/readers/commonmark_x.py,commonmark_x input admits strong-emphasis paragraphs on JSON/HTML/native rails,Medium,verified_smoke,smoke,,"Verified on strong_paragraph across structured JSON, normalized HTML, native round-trip, and markdown -> commonmark_x output rails; evidence in tests/differential/reports/smoke_commonmark_x_breadth/."
RD-CMX-BREADTH-PLAIN-001,Reader,src/Text/Pandoc/Readers/Markdown.hs,src/pandoc_py/readers/commonmark_x.py,commonmark_x input admits plain single-paragraph documents on JSON/HTML/native rails,Medium,verified_smoke,smoke,,"Verified on plain_paragraph across structured JSON, normalized HTML, native round-trip, and markdown -> commonmark_x output rails; evidence in tests/differential/reports/smoke_commonmark_x_breadth/."
RD-CMX-BREADTH-MULTIPARA-001,Reader,src/Text/Pandoc/Readers/Markdown.hs,src/pandoc_py/readers/commonmark_x.py,commonmark_x input admits two-paragraph documents on JSON/HTML/native rails,Medium,verified_smoke,smoke,,"Verified on two_paragraphs across structured JSON, normalized HTML, native round-trip, and markdown -> commonmark_x output rails; evidence in tests/differential/reports/smoke_commonmark_x_breadth/."
RD-CMX-BREADTH-THEMATIC-001,Reader,src/Text/Pandoc/Readers/Markdown.hs,src/pandoc_py/readers/commonmark_x.py,commonmark_x input admits thematic breaks on JSON/HTML/native rails,Medium,verified_smoke,smoke,,"Verified on thematic_break across structured JSON, normalized HTML, native round-trip, and markdown -> commonmark_x output rails; evidence in tests/differential/reports/smoke_commonmark_x_breadth/."
RD-CMX-BREADTH-CODE-001,Reader,src/Text/Pandoc/Readers/Markdown.hs,src/pandoc_py/readers/commonmark_x.py,commonmark_x input admits single-backtick code-span paragraphs on JSON/HTML/native rails,High,verified_smoke,smoke,,Oracle-backed on dedicated commonmark_x breadth rails using code_span_paragraph fixture
RD-CMX-BREADTH-LINK-001,Reader,src/Text/Pandoc/Readers/Markdown.hs,src/pandoc_py/readers/commonmark_x.py,commonmark_x input admits inline-link paragraphs on JSON/HTML/native rails,High,verified_smoke,smoke,,Oracle-backed on dedicated commonmark_x breadth rails using link_paragraph fixture
RD-CMX-BREADTH-SOFTBREAK-001,Reader,src/Text/Pandoc/Readers/Markdown.hs,src/pandoc_py/readers/commonmark_x.py,commonmark_x input admits soft-break paragraphs on JSON/HTML/native rails,High,verified_smoke,smoke,,Oracle-backed on dedicated commonmark_x breadth rails using softbreak_paragraph fixture
RD-CMX-BREADTH-ATX-001,Reader,src/Text/Pandoc/Readers/Markdown.hs,src/pandoc_py/readers/commonmark_x.py,commonmark_x input admits plain ATX headings on JSON/HTML/native rails,High,verified_smoke,smoke,,Oracle-backed on dedicated commonmark_x breadth rails using atx_heading fixture
RD-CMX-BREADTH-BLIST-001,Reader,src/Text/Pandoc/Readers/Markdown.hs,src/pandoc_py/readers/commonmark_x.py,commonmark_x input admits tight bullet lists on JSON/HTML/native rails,High,verified_smoke,smoke,,Oracle-backed on dedicated commonmark_x breadth rails using bullet_list fixture
RD-CMX-BREADTH-OLIST-001,Reader,src/Text/Pandoc/Readers/Markdown.hs,src/pandoc_py/readers/commonmark_x.py,commonmark_x input admits tight ordered lists on JSON/HTML/native rails,High,verified_smoke,smoke,,Oracle-backed on dedicated commonmark_x breadth rails using ordered_list fixture
RD-CMX-BREADTH-BLIST-INLINE-001,Reader,src/Text/Pandoc/Readers/Markdown.hs,src/pandoc_py/readers/commonmark_x.py,commonmark_x input admits inline-bearing bullet lists on JSON/HTML/native rails,High,verified_smoke,smoke,,Oracle-backed on dedicated commonmark_x breadth rails using bullet_list_inline fixture
RD-CMX-BREADTH-OLIST-INLINE-001,Reader,src/Text/Pandoc/Readers/Markdown.hs,src/pandoc_py/readers/commonmark_x.py,commonmark_x input admits inline-bearing ordered lists on JSON/HTML/native rails,High,verified_smoke,smoke,,Oracle-backed on dedicated commonmark_x breadth rails using ordered_list_inline fixture
RD-CMX-BREADTH-HEADING-CODE-001,Reader,src/Text/Pandoc/Readers/Markdown.hs,src/pandoc_py/readers/commonmark_x.py,commonmark_x input admits headings containing code spans on JSON/HTML/native rails,High,verified_smoke,smoke,,Oracle-backed on dedicated commonmark_x breadth rails using heading_code_span fixture
RD-CMX-BREADTH-HEADING-LINK-001,Reader,src/Text/Pandoc/Readers/Markdown.hs,src/pandoc_py/readers/commonmark_x.py,commonmark_x input admits headings containing inline links on JSON/HTML/native rails,High,verified_smoke,smoke,,Oracle-backed on dedicated commonmark_x breadth rails using heading_link fixture
RD-CMX-BREADTH-HEADING-EMPHSTRONG-001,Reader,src/Text/Pandoc/Readers/Markdown.hs,src/pandoc_py/readers/commonmark_x.py,commonmark_x input admits headings containing emphasis and strong inlines on JSON/HTML/native rails,High,verified_smoke,smoke,,Oracle-backed on dedicated commonmark_x breadth rails using heading_emphasis_strong fixture
RD-CMX-BREADTH-AUTOLINK-001,Reader,src/Text/Pandoc/Readers/Markdown.hs,src/pandoc_py/readers/commonmark_x.py,commonmark_x input admits URI autolink paragraphs on JSON/HTML/native rails,High,verified_smoke,smoke,,Oracle-backed on dedicated commonmark_x breadth rails using autolink_paragraph fixture
RD-CMX-BREADTH-EMAIL-AUTOLINK-001,Reader,src/Text/Pandoc/Readers/Markdown.hs,src/pandoc_py/readers/commonmark_x.py,commonmark_x input admits email-autolink paragraphs on JSON/HTML/native rails,High,verified_smoke,smoke,,Oracle-backed on dedicated commonmark_x breadth rails using email_autolink_paragraph fixture
RD-CMX-BREADTH-SETEXT-001,Reader,src/Text/Pandoc/Readers/Markdown.hs,src/pandoc_py/readers/commonmark_x.py,commonmark_x input admits plain Setext heading pairs on JSON/HTML/native rails,High,verified_smoke,smoke,,Oracle-backed on dedicated commonmark_x structural rails using setext_headings fixture
RD-CMX-BREADTH-SETEXT-INLINE-001,Reader,src/Text/Pandoc/Readers/Markdown.hs,src/pandoc_py/readers/commonmark_x.py,commonmark_x input admits Setext headings containing inline code on JSON/HTML/native rails,High,verified_smoke,smoke,,Oracle-backed on dedicated commonmark_x structural rails using setext_heading_inline fixture
RD-CMX-BREADTH-SPAN-ATTR-001,Reader,src/Text/Pandoc/Readers/Markdown.hs,src/pandoc_py/readers/commonmark_x.py,commonmark_x input admits bracketed span attributes on JSON/HTML/native rails,High,verified_smoke,smoke,,Oracle-backed on dedicated commonmark_x structural rails using bracketed_span fixture
RD-CMX-BREADTH-HEADING-ATTR-001,Reader,src/Text/Pandoc/Readers/Markdown.hs,src/pandoc_py/readers/commonmark_x.py,commonmark_x input admits heading attribute blocks on JSON/HTML/native rails plus commonmark_x round-trip rail,High,verified_smoke,smoke,,Oracle-backed on dedicated commonmark_x structural rails using heading_attrs fixture
RD-CMX-BREADTH-LINK-ATTR-001,Reader,src/Text/Pandoc/Readers/Markdown.hs,src/pandoc_py/readers/commonmark_x.py,commonmark_x input admits link attribute blocks on JSON/HTML/native rails plus commonmark_x round-trip rail,High,verified_smoke,smoke,,Oracle-backed on dedicated commonmark_x structural rails using link_attrs fixture
RD-CMX-BREADTH-HARDBREAK-SPACE-001,Reader,src/Text/Pandoc/Readers/Markdown.hs,src/pandoc_py/readers/commonmark_x.py,commonmark_x input admits trailing-two-space hard-break paragraphs on JSON/HTML/native rails plus commonmark_x round-trip rail,High,verified_smoke,smoke,,Oracle-backed on dedicated commonmark_x structural rails using hardbreak_paragraph_two_space fixture
RD-CMX-BREADTH-HARDBREAK-BACKSLASH-001,Reader,src/Text/Pandoc/Readers/Markdown.hs,src/pandoc_py/readers/commonmark_x.py,commonmark_x input admits doubled-backslash line-ending paragraphs as literal backslash plus soft break on JSON/HTML/native rails plus commonmark_x round-trip rail,High,verified_smoke,smoke,,Verified with hardbreak_paragraph after backslash escape precedence and adjacent-Str coalescing fix.
RD-CMX-BREADTH-RAWINLINE-TAG-001,Reader,src/Text/Pandoc/Readers/Markdown.hs,src/pandoc_py/readers/commonmark_x.py,commonmark_x input admits raw inline HTML tags on JSON/HTML/native rails plus commonmark_x round-trip rail,High,verified_smoke,smoke,,Verified with raw_inline_tag fixture across all four commonmark_x rails.
RD-CMX-BREADTH-FENCED-CODE-001,Reader,src/Text/Pandoc/Readers/Markdown.hs,src/pandoc_py/readers/commonmark_x.py,commonmark_x input admits basic fenced code blocks on JSON/HTML/native rails plus commonmark_x round-trip rail,High,verified_smoke,smoke,,Verified with fenced_code_block fixture across all four commonmark_x rails.
RD-CMX-BREADTH-MATH-INLINE-001,Reader,src/Text/Pandoc/Readers/Markdown.hs,src/pandoc_py/readers/commonmark_x.py,commonmark_x input admits inline math paragraphs on JSON/HTML/native rails plus commonmark_x round-trip rail,High,verified_smoke,smoke,,Verified with math_inline_paragraph fixture across all four commonmark_x rails.
RD-CMX-BREADTH-MATH-DISPLAY-001,Reader,src/Text/Pandoc/Readers/Markdown.hs,src/pandoc_py/readers/commonmark_x.py,commonmark_x input admits display math blocks on JSON/HTML/native rails plus commonmark_x round-trip rail,High,verified_smoke,smoke,,Verified with display_math_block fixture across all four commonmark_x rails.
RD-CMX-BREADTH-REFLINK-001,Reader,src/Text/Pandoc/Readers/Markdown.hs,src/pandoc_py/readers/commonmark_x.py,commonmark_x input admits reference-style links on JSON/HTML/native rails plus commonmark_x round-trip rail,High,verified_smoke,smoke,,Verified with reference_links fixture across all four commonmark_x rails.
RD-CMX-BREADTH-IMAGE-ATTR-INLINE-001,Reader,src/Text/Pandoc/Readers/Markdown.hs,src/pandoc_py/readers/commonmark_x.py,commonmark_x input admits inline image attributes on JSON/HTML/native rails plus commonmark_x round-trip rail,High,verified_smoke,smoke,,Verified with image_attrs_inline fixture across all four commonmark_x rails.
RD-CMX-BREADTH-DEFLIST-SIMPLE-001,Reader,src/Text/Pandoc/Readers/Markdown.hs,src/pandoc_py/readers/commonmark_x.py,commonmark_x input admits simple definition lists on JSON/HTML/native rails plus commonmark_x round-trip rail,High,verified_smoke,smoke,,Verified with definition_list_simple fixture across all four commonmark_x rails.
RD-CMX-BREADTH-DEFLIST-CONT-001,Reader,src/Text/Pandoc/Readers/Markdown.hs,src/pandoc_py/readers/commonmark_x.py,commonmark_x input admits continuation-line definition lists on JSON/HTML/native rails plus commonmark_x round-trip rail,High,verified_smoke,smoke,,Verified with definition_list_continuation fixture across all four commonmark_x rails.
RD-CMX-BREADTH-FENCED-CODE-ATTR-001,Reader,src/Text/Pandoc/Readers/Markdown.hs,src/pandoc_py/readers/commonmark_x.py,commonmark_x input admits fenced code blocks with attributes on JSON/HTML/native rails plus commonmark_x round-trip rail,High,verified_smoke,smoke,,Verified with fenced_code_attrs fixture across all four commonmark_x rails.
RD-CMX-BREADTH-FENCED-DIV-001,Reader,src/Text/Pandoc/Readers/Markdown.hs,src/pandoc_py/readers/commonmark_x.py,commonmark_x input admits fenced div blocks on JSON/HTML/native rails plus commonmark_x round-trip rail,Medium,verified_smoke,smoke,,Verified with fenced_div fixture across all four commonmark_x rails.
RD-CMX-BREADTH-FOOTNOTE-REF-001,Reader,src/Text/Pandoc/Readers/Markdown.hs,src/pandoc_py/readers/commonmark_x.py,commonmark_x input admits reference footnotes on JSON/HTML/native rails plus commonmark_x round-trip rail,High,verified_smoke,smoke,,Verified with footnote_reference fixture across all four commonmark_x rails.
RD-CMX-BREADTH-RAWINLINE-COMMENT-001,Reader,src/Text/Pandoc/Readers/Markdown.hs,src/pandoc_py/readers/commonmark_x.py,commonmark_x input admits raw inline HTML comments on JSON/HTML/native rails plus commonmark_x round-trip rail,Medium,verified_smoke,smoke,,Verified with raw_inline_comment fixture across all four commonmark_x rails.
RD-CMX-BREADTH-RAWINLINE-ATTR-001,Reader,src/Text/Pandoc/Readers/Markdown.hs,src/pandoc_py/readers/commonmark_x.py,commonmark_x input admits raw inline HTML attribute syntax on JSON/HTML/native rails plus commonmark_x round-trip rail,Medium,verified_smoke,smoke,,Verified with raw_inline_attr fixture across all four commonmark_x rails.
RD-CMX-BREADTH-REFIMAGE-001,Reader,src/Text/Pandoc/Readers/Markdown.hs,src/pandoc_py/readers/commonmark_x.py,commonmark_x input admits reference-style images on JSON/HTML/native rails plus commonmark_x round-trip rail,High,verified_smoke,smoke,,Verified with reference_image fixture across all four commonmark_x rails.
RD-CMX-BREADTH-STRIKEOUT-001,Reader,src/Text/Pandoc/Readers/Markdown.hs,src/pandoc_py/readers/commonmark_x.py,commonmark_x input admits strikeout paragraphs on JSON/HTML/native rails plus commonmark_x round-trip rail,Medium,verified_smoke,smoke,,Verified with strikeout_paragraph fixture across all four commonmark_x rails.
RD-CMX-BREADTH-SUBSUPER-001,Reader,src/Text/Pandoc/Readers/Markdown.hs,src/pandoc_py/readers/commonmark_x.py,commonmark_x input admits subscript and superscript paragraphs on JSON/HTML/native rails plus commonmark_x round-trip rail,Medium,verified_smoke,smoke,,Verified with subscript_superscript_paragraph fixture across all four commonmark_x rails.
RD-CMX-BREADTH-INDENTED-CODE-001,Reader,src/Text/Pandoc/Readers/Markdown.hs,src/pandoc_py/readers/commonmark_x.py,commonmark_x input admits indented code blocks on JSON/HTML/native rails plus commonmark_x round-trip rail,Medium,verified_smoke,smoke,,Verified with indented_code_block fixture across all four commonmark_x rails.
RD-CMX-BREADTH-IMAGE-PARA-001,Reader,src/Text/Pandoc/Readers/Markdown.hs,src/pandoc_py/readers/commonmark_x.py,commonmark_x input admits inline image paragraphs on JSON/HTML/native rails plus commonmark_x round-trip rail,Medium,verified_smoke,smoke,,Verified with image_paragraph fixture across all four commonmark_x rails.
RD-CMX-BREADTH-IMAGE-TITLE-001,Reader,src/Text/Pandoc/Readers/Markdown.hs,src/pandoc_py/readers/commonmark_x.py,commonmark_x input admits titled image paragraphs on JSON/HTML/native rails plus commonmark_x round-trip rail,Medium,verified_smoke,smoke,,Verified with image_title_paragraph fixture across all four commonmark_x rails.
RD-CMX-BREADTH-LINK-TITLE-001,Reader,src/Text/Pandoc/Readers/Markdown.hs,src/pandoc_py/readers/commonmark_x.py,commonmark_x input admits titled inline-link paragraphs on JSON/HTML/native rails plus commonmark_x round-trip rail,Medium,verified_smoke,smoke,,Verified with link_title_paragraph fixture across all four commonmark_x rails.
RD-CMX-CLOSURE-TASK-BULLET-001,Reader,src/Text/Pandoc/Readers/CommonMark.hs,src/pandoc_py/readers/commonmark_x.py,commonmark_x input keeps bullet-list task markers as literal text on JSON/HTML/native rails plus commonmark_x round-trip rail,High,verified_smoke,smoke,,Verified with task_list_bullet fixture across all four commonmark_x rails after source-format-gated task-marker restoration.
